NumeroDocumento;DataDocumento;Oggetto;LinkDocumento;Dipartimento;DirezioneGenerale;Unita'OrganizzativaDirigenziale
434;03/07/2018;Proposta di disegno di legge al Consiglio Regionale per il riconoscimento dei debiti fuori bilancio ai sensi dell'art 73, c. 1, lett. a), del decreto legislativo 23 giugno 2011, n. 118. Importo complessivo euro 28.024,93.;http://trasparenza.regione.campania.it/PD20180011745_006795795.pdf;50;7;4
434;03/07/2018;Proposta di disegno di legge al Consiglio Regionale per il riconoscimento dei debiti fuori bilancio ai sensi dell'art 73, c. 1, lett. a), del decreto legislativo 23 giugno 2011, n. 118. Importo complessivo euro 28.024,93.;http://trasparenza.regione.campania.it/PD20180011745_006795796.pdf;50;7;4
434;03/07/2018;Proposta di disegno di legge al Consiglio Regionale per il riconoscimento dei debiti fuori bilancio ai sensi dell'art 73, c. 1, lett. a), del decreto legislativo 23 giugno 2011, n. 118. Importo complessivo euro 28.024,93.;http://trasparenza.regione.campania.it/PD20180011745_006795797.pdf;50;7;4
434;03/07/2018;Proposta di disegno di legge al Consiglio Regionale per il riconoscimento dei debiti fuori bilancio ai sensi dell'art 73, c. 1, lett. a), del decreto legislativo 23 giugno 2011, n. 118. Importo complessivo euro 28.024,93.;http://trasparenza.regione.campania.it/PD20180011745_006795798.pdf;50;7;4
434;03/07/2018;Proposta di disegno di legge al Consiglio Regionale per il riconoscimento dei debiti fuori bilancio ai sensi dell'art 73, c. 1, lett. a), del decreto legislativo 23 giugno 2011, n. 118. Importo complessivo euro 28.024,93.;http://trasparenza.regione.campania.it/TRASP_DG20180000434ver03.pdf;50;7;4
435;03/07/2018;Presa d'atto della DELIBERA n. 1 del 22 gennaio 2018 del COMMISSARIO AD ACTA Dott. Nicola Auricchio - Sentenza del TAR Campania sezione staccata di Salerno Sezione Seconda n. 701.2017 - per l'ottemperanza del D.I. n 2073.2015 emesso dal Tribunale di Salerno e proposta al Consiglio Regionale del Disegno di legge per il riconoscimento della legittimita' di debito fuori bilancio.;http://trasparenza.regione.campania.it/PD20180009342_006794127.pdf;50;13;93
435;03/07/2018;Presa d'atto della DELIBERA n. 1 del 22 gennaio 2018 del COMMISSARIO AD ACTA Dott. Nicola Auricchio - Sentenza del TAR Campania sezione staccata di Salerno Sezione Seconda n. 701.2017 - per l'ottemperanza del D.I. n 2073.2015 emesso dal Tribunale di Salerno e proposta al Consiglio Regionale del Disegno di legge per il riconoscimento della legittimita' di debito fuori bilancio.;http://trasparenza.regione.campania.it/PD20180009342_006794130.pdf;50;13;93
435;03/07/2018;Presa d'atto della DELIBERA n. 1 del 22 gennaio 2018 del COMMISSARIO AD ACTA Dott. Nicola Auricchio - Sentenza del TAR Campania sezione staccata di Salerno Sezione Seconda n. 701.2017 - per l'ottemperanza del D.I. n 2073.2015 emesso dal Tribunale di Salerno e proposta al Consiglio Regionale del Disegno di legge per il riconoscimento della legittimita' di debito fuori bilancio.;http://trasparenza.regione.campania.it/PD20180009342_006794131.pdf;50;13;93
435;03/07/2018;Presa d'atto della DELIBERA n. 1 del 22 gennaio 2018 del COMMISSARIO AD ACTA Dott. Nicola Auricchio - Sentenza del TAR Campania sezione staccata di Salerno Sezione Seconda n. 701.2017 - per l'ottemperanza del D.I. n 2073.2015 emesso dal Tribunale di Salerno e proposta al Consiglio Regionale del Disegno di legge per il riconoscimento della legittimita' di debito fuori bilancio.;http://trasparenza.regione.campania.it/PD20180009342_006794132.pdf;50;13;93
435;03/07/2018;Presa d'atto della DELIBERA n. 1 del 22 gennaio 2018 del COMMISSARIO AD ACTA Dott. Nicola Auricchio - Sentenza del TAR Campania sezione staccata di Salerno Sezione Seconda n. 701.2017 - per l'ottemperanza del D.I. n 2073.2015 emesso dal Tribunale di Salerno e proposta al Consiglio Regionale del Disegno di legge per il riconoscimento della legittimita' di debito fuori bilancio.;http://trasparenza.regione.campania.it/PD20180009342_006794133.pdf;50;13;93
435;03/07/2018;Presa d'atto della DELIBERA n. 1 del 22 gennaio 2018 del COMMISSARIO AD ACTA Dott. Nicola Auricchio - Sentenza del TAR Campania sezione staccata di Salerno Sezione Seconda n. 701.2017 - per l'ottemperanza del D.I. n 2073.2015 emesso dal Tribunale di Salerno e proposta al Consiglio Regionale del Disegno di legge per il riconoscimento della legittimita' di debito fuori bilancio.;http://trasparenza.regione.campania.it/TRASP_DG20180000435ver03.pdf;50;13;93
436;03/07/2018;Variazione al Bilancio Gestionale 2018-2020 in attuazione della legge Regionale n. 24 del 02 luglio 2018 - Piano di Rientro dal Disavanzo al 31.12.2014 ed al 31.12.2015.;http://trasparenza.regione.campania.it/PD20180014354_006795649.pdf;50;13;91
436;03/07/2018;Variazione al Bilancio Gestionale 2018-2020 in attuazione della legge Regionale n. 24 del 02 luglio 2018 - Piano di Rientro dal Disavanzo al 31.12.2014 ed al 31.12.2015.;http://trasparenza.regione.campania.it/PD20180014354_006795658.pdf;50;13;91
436;03/07/2018;Variazione al Bilancio Gestionale 2018-2020 in attuazione della legge Regionale n. 24 del 02 luglio 2018 - Piano di Rientro dal Disavanzo al 31.12.2014 ed al 31.12.2015.;http://trasparenza.regione.campania.it/PD20180014354_006795659.pdf;50;13;91
436;03/07/2018;Variazione al Bilancio Gestionale 2018-2020 in attuazione della legge Regionale n. 24 del 02 luglio 2018 - Piano di Rientro dal Disavanzo al 31.12.2014 ed al 31.12.2015.;http://trasparenza.regione.campania.it/TRASP_DG20180000436ver03.pdf;50;13;91
463;18/07/2018;POR CAMPANIA FESR 2014/2020 - PROGRAMMAZIONE INTERVENTI DI DIGITALIZZAZIONE RIVOLTI ALLA OTTIMIZZAZIONE DELLE FUNZIONALITA' PER SINGOLO OPERATORE DEL NUOVO SISTEMA INFORMATIVO REGIONALE E PER IL SISTEMA SANITARIO - OBIETTIVO SPECIFICO 2.2 - AZIONE 2.2.1.;http://trasparenza.regione.campania.it/PD20180015584_006820833.pdf;50;10;0
463;18/07/2018;POR CAMPANIA FESR 2014/2020 - PROGRAMMAZIONE INTERVENTI DI DIGITALIZZAZIONE RIVOLTI ALLA OTTIMIZZAZIONE DELLE FUNZIONALITA' PER SINGOLO OPERATORE DEL NUOVO SISTEMA INFORMATIVO REGIONALE E PER IL SISTEMA SANITARIO - OBIETTIVO SPECIFICO 2.2 - AZIONE 2.2.1.;http://trasparenza.regione.campania.it/PD20180015584_006820835.pdf;50;10;0
463;18/07/2018;POR CAMPANIA FESR 2014/2020 - PROGRAMMAZIONE INTERVENTI DI DIGITALIZZAZIONE RIVOLTI ALLA OTTIMIZZAZIONE DELLE FUNZIONALITA' PER SINGOLO OPERATORE DEL NUOVO SISTEMA INFORMATIVO REGIONALE E PER IL SISTEMA SANITARIO - OBIETTIVO SPECIFICO 2.2 - AZIONE 2.2.1.;http://trasparenza.regione.campania.it/PD20180015584_006820837.pdf;50;10;0
463;18/07/2018;POR CAMPANIA FESR 2014/2020 - PROGRAMMAZIONE INTERVENTI DI DIGITALIZZAZIONE RIVOLTI ALLA OTTIMIZZAZIONE DELLE FUNZIONALITA' PER SINGOLO OPERATORE DEL NUOVO SISTEMA INFORMATIVO REGIONALE E PER IL SISTEMA SANITARIO - OBIETTIVO SPECIFICO 2.2 - AZIONE 2.2.1.;http://trasparenza.regione.campania.it/PD20180015584_006820838.pdf;50;10;0
463;18/07/2018;POR CAMPANIA FESR 2014/2020 - PROGRAMMAZIONE INTERVENTI DI DIGITALIZZAZIONE RIVOLTI ALLA OTTIMIZZAZIONE DELLE FUNZIONALITA' PER SINGOLO OPERATORE DEL NUOVO SISTEMA INFORMATIVO REGIONALE E PER IL SISTEMA SANITARIO - OBIETTIVO SPECIFICO 2.2 - AZIONE 2.2.1.;http://trasparenza.regione.campania.it/PD20180015584_006820840.pdf;50;10;0
463;18/07/2018;POR CAMPANIA FESR 2014/2020 - PROGRAMMAZIONE INTERVENTI DI DIGITALIZZAZIONE RIVOLTI ALLA OTTIMIZZAZIONE DELLE FUNZIONALITA' PER SINGOLO OPERATORE DEL NUOVO SISTEMA INFORMATIVO REGIONALE E PER IL SISTEMA SANITARIO - OBIETTIVO SPECIFICO 2.2 - AZIONE 2.2.1.;http://trasparenza.regione.campania.it/PD20180015584_006820841.pdf;50;10;0
463;18/07/2018;POR CAMPANIA FESR 2014/2020 - PROGRAMMAZIONE INTERVENTI DI DIGITALIZZAZIONE RIVOLTI ALLA OTTIMIZZAZIONE DELLE FUNZIONALITA' PER SINGOLO OPERATORE DEL NUOVO SISTEMA INFORMATIVO REGIONALE E PER IL SISTEMA SANITARIO - OBIETTIVO SPECIFICO 2.2 - AZIONE 2.2.1.;http://trasparenza.regione.campania.it/PD20180015584_006820842.pdf;50;10;0
463;18/07/2018;POR CAMPANIA FESR 2014/2020 - PROGRAMMAZIONE INTERVENTI DI DIGITALIZZAZIONE RIVOLTI ALLA OTTIMIZZAZIONE DELLE FUNZIONALITA' PER SINGOLO OPERATORE DEL NUOVO SISTEMA INFORMATIVO REGIONALE E PER IL SISTEMA SANITARIO - OBIETTIVO SPECIFICO 2.2 - AZIONE 2.2.1.;http://trasparenza.regione.campania.it/TRASP_DG20180000463ver24.pdf;50;10;0
464;18/07/2018;PO FESR CAMPANIA 2014/2020. Variazione al Bilancio Gestionale 2018-2020 e istituzione nuovo capitolo di spesa - Programma Integrato Citta' Sostenibile.;http://trasparenza.regione.campania.it/PD20180015099_006814682.pdf;50;9;93
464;18/07/2018;PO FESR CAMPANIA 2014/2020. Variazione al Bilancio Gestionale 2018-2020 e istituzione nuovo capitolo di spesa - Programma Integrato Citta' Sostenibile.;http://trasparenza.regione.campania.it/PD20180015099_006814683.pdf;50;9;93
464;18/07/2018;PO FESR CAMPANIA 2014/2020. Variazione al Bilancio Gestionale 2018-2020 e istituzione nuovo capitolo di spesa - Programma Integrato Citta' Sostenibile.;http://trasparenza.regione.campania.it/TRASP_DG20180000464ver03.pdf;50;9;93
471;18/07/2018;Prelievo dal fondo spese impreviste esercizio finanziario 2018 - DG Governo del Territorio, Lavori Pubblici e Protezione Civile.;http://trasparenza.regione.campania.it/PD20180015770_006820431.pdf;50;9;1
471;18/07/2018;Prelievo dal fondo spese impreviste esercizio finanziario 2018 - DG Governo del Territorio, Lavori Pubblici e Protezione Civile.;http://trasparenza.regione.campania.it/PD20180015770_006820432.pdf;50;9;1
471;18/07/2018;Prelievo dal fondo spese impreviste esercizio finanziario 2018 - DG Governo del Territorio, Lavori Pubblici e Protezione Civile.;http://trasparenza.regione.campania.it/TRASP_DG20180000471ver10.pdf;50;9;1
472;25/07/2018;Programmazione risorse intervento n. 4 in attuazione del protocollo di Intesa per l'Area di Castel Volturno approvato con DGR n. 91 del 20/02/2018 - Iscrizione nel bilancio di previsione finanziario 2018-2020 ai sensi del D. Lgs. n. 118/2011 art. 51, comma 2, lettera a) delle risorse per le attivita' dell'obiettivo specifico 6.1 del POR FESR Campania 2014/2020;http://trasparenza.regione.campania.it/PD20180016367_006824967.pdf;50;17;91
472;25/07/2018;Programmazione risorse intervento n. 4 in attuazione del protocollo di Intesa per l'Area di Castel Volturno approvato con DGR n. 91 del 20/02/2018 - Iscrizione nel bilancio di previsione finanziario 2018-2020 ai sensi del D. Lgs. n. 118/2011 art. 51, comma 2, lettera a) delle risorse per le attivita' dell'obiettivo specifico 6.1 del POR FESR Campania 2014/2020;http://trasparenza.regione.campania.it/TRASP_DG20180000472ver03.pdf;50;17;91
474;25/07/2018;Piano Nazionale di Sicurezza Stradale.  Attuazione D.M. n. 468/2017.  Istituzione del capitolo  ""Realizzazione in cofinanziamento di un programma di interventi per lo sviluppo e la messa in sicurezza di itinerari e percorsi ciclabili e pedonali (D.M. n. 468/2017)"".  Variazione al bilancio di previsione, al documento tecnico di accompagnamento e al bilancio gestionale per gli anni 2018 - 2020.;http://trasparenza.regione.campania.it/PD20180016423_006824759.pdf;50;8;8
474;25/07/2018;Piano Nazionale di Sicurezza Stradale.  Attuazione D.M. n. 468/2017.  Istituzione del capitolo  ""Realizzazione in cofinanziamento di un programma di interventi per lo sviluppo e la messa in sicurezza di itinerari e percorsi ciclabili e pedonali (D.M. n. 468/2017)"".  Variazione al bilancio di previsione, al documento tecnico di accompagnamento e al bilancio gestionale per gli anni 2018 - 2020.;http://trasparenza.regione.campania.it/PD20180016423_006824760.pdf;50;8;8
474;25/07/2018;Piano Nazionale di Sicurezza Stradale.  Attuazione D.M. n. 468/2017.  Istituzione del capitolo  ""Realizzazione in cofinanziamento di un programma di interventi per lo sviluppo e la messa in sicurezza di itinerari e percorsi ciclabili e pedonali (D.M. n. 468/2017)"".  Variazione al bilancio di previsione, al documento tecnico di accompagnamento e al bilancio gestionale per gli anni 2018 - 2020.;http://trasparenza.regione.campania.it/TRASP_DG20180000474ver03.pdf;50;8;8
475;25/07/2018;PO FESR CAMPANIA 2014/2020. PROGETTI SUDDIVISI SU DUE PERIODI DI PROGRAMMAZIONE CITTA' MEDIE.;http://trasparenza.regione.campania.it/PD20180016566_006825539.pdf;50;9;93
475;25/07/2018;PO FESR CAMPANIA 2014/2020. PROGETTI SUDDIVISI SU DUE PERIODI DI PROGRAMMAZIONE CITTA' MEDIE.;http://trasparenza.regione.campania.it/TRASP_DG20180000475ver03.pdf;50;9;93
485;25/07/2018;Determinazioni contabili per l'esecuzione della DGR del 8 maggio 2018, n. 267. Istituzione capitoli ed iscrizione in termini di competenza e di cassa nell'ambito della Missione 10 del Bilancio regionale 2018-2020.;http://trasparenza.regione.campania.it/PD20180014941_006824807.pdf;50;8;2
485;25/07/2018;Determinazioni contabili per l'esecuzione della DGR del 8 maggio 2018, n. 267. Istituzione capitoli ed iscrizione in termini di competenza e di cassa nell'ambito della Missione 10 del Bilancio regionale 2018-2020.;http://trasparenza.regione.campania.it/PD20180014941_006824808.pdf;50;8;2
485;25/07/2018;Determinazioni contabili per l'esecuzione della DGR del 8 maggio 2018, n. 267. Istituzione capitoli ed iscrizione in termini di competenza e di cassa nell'ambito della Missione 10 del Bilancio regionale 2018-2020.;http://trasparenza.regione.campania.it/TRASP_DG20180000485ver03.pdf;50;8;2
486;25/07/2018;Acquisizione e iscrizione di risorse nel Bilancio di Previsione finanziario 2018-2020 ed al Bilancio Gestionale 2018-2020 per le attivita' relative all'Obiettivo specifico 2.2. - Azione 2.2.1 del POR Campania FESR 2014-2020 di cui alla DGRC n. 307 del 22.5.2018 (con allegato).;http://trasparenza.regione.campania.it/PD20180015696_006824821.pdf;50;4;0
486;25/07/2018;Acquisizione e iscrizione di risorse nel Bilancio di Previsione finanziario 2018-2020 ed al Bilancio Gestionale 2018-2020 per le attivita' relative all'Obiettivo specifico 2.2. - Azione 2.2.1 del POR Campania FESR 2014-2020 di cui alla DGRC n. 307 del 22.5.2018 (con allegato).;http://trasparenza.regione.campania.it/TRASP_DG20180000486ver03.pdf;50;4;0
487;25/07/2018;Istituzione capitolo di spesa per attuazione interventi ricapitalizzazione ex articolo 1 della LR 23/2018;http://trasparenza.regione.campania.it/PD20180016263_006824839.pdf;60;10;91
487;25/07/2018;Istituzione capitolo di spesa per attuazione interventi ricapitalizzazione ex articolo 1 della LR 23/2018;http://trasparenza.regione.campania.it/TRASP_DG20180000487ver03.pdf;60;10;91
488;25/07/2018;POR FESR 2014-2020: Istituzione capitoli di spesa e Iscrizione risorse in bilancio per le attivita' dell' Asse 6 -Obiettivo Specifico 6.8;http://trasparenza.regione.campania.it/PD20180016303_006824845.pdf;50;12;0
488;25/07/2018;POR FESR 2014-2020: Istituzione capitoli di spesa e Iscrizione risorse in bilancio per le attivita' dell' Asse 6 -Obiettivo Specifico 6.8;http://trasparenza.regione.campania.it/PD20180016303_006824846.pdf;50;12;0
488;25/07/2018;POR FESR 2014-2020: Istituzione capitoli di spesa e Iscrizione risorse in bilancio per le attivita' dell' Asse 6 -Obiettivo Specifico 6.8;http://trasparenza.regione.campania.it/TRASP_DG20180000488ver03.pdf;50;12;0
489;25/07/2018;PRELEVAMENTO DAL FONDO DI RISERVA PER LE SPESE IMPREVISTE DI CUI ALL'ARTICOLO 48, LETTERA B) DEL D.LGS. 118/2011.;http://trasparenza.regione.campania.it/PD20180015036_006813987.pdf;50;13;5
489;25/07/2018;PRELEVAMENTO DAL FONDO DI RISERVA PER LE SPESE IMPREVISTE DI CUI ALL'ARTICOLO 48, LETTERA B) DEL D.LGS. 118/2011.;http://trasparenza.regione.campania.it/TRASP_DG20180000489ver03.pdf;50;13;5
490;25/07/2018;Adesione alla definizione agevolata di cui al D.L. 22/10/2016 n.193 - Disposizioni urgenti in materia fiscale e per il finanziamento di esigenze indifferibili - convertito con modificazioni dalla legge 01/12/2016 n.225, cosi' come modificato dall'art.1 del D.L. n.148 del 16/10/2017, convertito con modificazioni dalla Legge n.172/2017.;http://trasparenza.regione.campania.it/PD20180016157_006824160.pdf;50;16;1
490;25/07/2018;Adesione alla definizione agevolata di cui al D.L. 22/10/2016 n.193 - Disposizioni urgenti in materia fiscale e per il finanziamento di esigenze indifferibili - convertito con modificazioni dalla legge 01/12/2016 n.225, cosi' come modificato dall'art.1 del D.L. n.148 del 16/10/2017, convertito con modificazioni dalla Legge n.172/2017.;http://trasparenza.regione.campania.it/TRASP_DG20180000490ver03.pdf;50;16;1
498;02/08/2018;PROGRAMMAZIONE ANNUALE DEGLI INTERVENTI PER IL DIRITTO ALLO STUDIO UNIVERSITARIO ANNO ACCADEMICO 2018/2019.;http://burc.regione.campania.it/eBurcWeb/directServlet?DOCUMENT_ID=115726&ATTACH_ID=172917;50;10;1
501;02/08/2018;POR Campania FESR 2014/2020 - Acquisizione ed iscrizione nel bilancio 2018 delle risorse per l'efficientamento energetico su plessi scolastici - Obiettivo Specifico 10.7.;http://trasparenza.regione.campania.it/PD20180017232_006838656.pdf;50;9;93
501;02/08/2018;POR Campania FESR 2014/2020 - Acquisizione ed iscrizione nel bilancio 2018 delle risorse per l'efficientamento energetico su plessi scolastici - Obiettivo Specifico 10.7.;http://trasparenza.regione.campania.it/TRASP_DG20180000501ver03.pdf;50;9;93
502;02/08/2018;POR Campania FESR 2014-2020 Asse 1 - OT 1 - Az. 1.2.2 - Realizzazione di piattaforme tecnologiche nell'ambito dell'Accordo di Programma: Distretti ad Alta Tecnologia, Aggregazioni e Laboratori Pubblico Privati per il rafforzamento del potenziale scientifico e tecnologico della Regione Campania - Integrazione programmazione risorse, istituzione capitolo e dotazione finanziaria ai sensi dell'art. 11, comma 4, lett. a) del Regolamento Regionale 7 giugno 2018, n. 5.;http://trasparenza.regione.campania.it/PD20180017180_006838658.pdf;50;10;0
502;02/08/2018;POR Campania FESR 2014-2020 Asse 1 - OT 1 - Az. 1.2.2 - Realizzazione di piattaforme tecnologiche nell'ambito dell'Accordo di Programma: Distretti ad Alta Tecnologia, Aggregazioni e Laboratori Pubblico Privati per il rafforzamento del potenziale scientifico e tecnologico della Regione Campania - Integrazione programmazione risorse, istituzione capitolo e dotazione finanziaria ai sensi dell'art. 11, comma 4, lett. a) del Regolamento Regionale 7 giugno 2018, n. 5.;http://trasparenza.regione.campania.it/PD20180017180_006838659.pdf;50;10;0
502;02/08/2018;POR Campania FESR 2014-2020 Asse 1 - OT 1 - Az. 1.2.2 - Realizzazione di piattaforme tecnologiche nell'ambito dell'Accordo di Programma: Distretti ad Alta Tecnologia, Aggregazioni e Laboratori Pubblico Privati per il rafforzamento del potenziale scientifico e tecnologico della Regione Campania - Integrazione programmazione risorse, istituzione capitolo e dotazione finanziaria ai sensi dell'art. 11, comma 4, lett. a) del Regolamento Regionale 7 giugno 2018, n. 5.;http://trasparenza.regione.campania.it/TRASP_DG20180000502ver03.pdf;50;10;0
509;02/08/2018;POR CAMPANIA FESR 2014/2020 - OBIETTIVO SPECIFICO 5.1 - ISCRIZIONE DI RISORSE PER EURO 3.335.726,70 IN BILANCIO REGIONALE INTERVENTO - ""DIFESA RIQUALIFICAZIONE E VALORIZZAZIONE DELLA COSTA - AMBITO 3 - II STRALCIO - 1� LOTTO - OPERE DI DIFESA DELLA COSTA DEL COMUNE DI SALERNO, DEL TRATTO DI CIRCA 1.1 KM COMPRESO DA LOCALITA' TORRE ANGELLARA AL PORTO MARINA D'ARECHI"".;http://trasparenza.regione.campania.it/PD20180014896_006838670.pdf;50;6;0
